,PLAYER_ID,PLAYER_NAME,PLAYER_POSITION,TEAM_ID,PLAYER_BACK_NUMBER,PLAYER_BIRTH_DATE,PLAYER_HEIGHT_WEIGHT,PLAYER_EDUCATION_PATH
0,1,권광민,내야수,9,17.0,1997-12-12,"189cm, 102kg",서울청구초-홍은중-장충고
1,2,권민규,투수,9,64.0,2006-05-13,"188cm, 90kg",청주석교초-세광중-세광고
2,3,김건,내야수,9,56.0,2000-02-23,"183cm, 79kg",양정초-개성중-경남고
3,4,김규연,투수,9,,2002-08-23,"183cm, 91kg",동수원초(수원영통구리틀)-매향중-공주고-한화-상무
4,5,김기중,투수,9,15.0,2002-11-16,"186cm, 96kg",의왕부곡초-매송중-유신고
5,6,김도빈,투수,9,62.0,2001-01-05,"190cm, 95kg",서화초-경기신흥중-성지고-강릉영동대
6,7,김민우,투수,9,53.0,1995-07-25,"186cm, 123kg",사파초-마산중-용마고
7,8,김범수,투수,9,47.0,1995-10-03,"181cm, 92kg",온양온천초-온양중-북일고
8,9,김범준,투수,9,49.0,2000-09-30,"175cm, 79kg",서울도곡초-글로벌선진중-충암고
9,10,김서현,투수,9,44.0,2004-05-31,"188cm, 86kg",효제초-자양중-서울고
10,11,김승일,투수,9,14.0,2001-07-07,"183cm, 85kg",해강초(해운대리틀)-센텀중-경남고
11,12,김예준,내야수,9,114.0,2004-10-28,"182cm, 78kg",인천당하초(인천서구리틀)-재능중-강릉고
12,13,김인환,내야수,9,37.0,1994-01-28,"186cm, 100kg",화순초-화순중-화순고-성균관대
13,14,김종수,투수,9,38.0,1994-06-03,"180cm, 88kg",성동초-덕수중-울산공고
14,15,김태연,외야수,9,25.0,1997-06-10,"178cm, 96kg",서울청구초-덕수중-야탑고
15,16,노시환,내야수,9,8.0,2000-12-03,"185cm, 105kg",부산수영초-경남중-경남고
16,17,류현진,투수,9,99.0,1987-03-25,"190cm, 113kg",창영초-동산중-동산고-(대전대)-한화-LA다저스-토론토
17,18,문동주,투수,9,1.0,2003-12-23,"188cm, 97kg",광주화정초-무등중-진흥고
18,19,문승진,투수,9,96.0,2002-04-02,"185cm, 91kg",서울청구초-홍은중-서울고
19,20,문현빈,내야수,9,51.0,2004-04-20,"174cm, 82kg",대전유천초-온양중-북일고
20,21,민승기,투수,9,115.0,2001-07-06,"181cm, 89kg",서울신내초(중랑구리틀)-청량중-경동고-여주대-한화
21,22,박부성,투수,9,111.0,2000-01-17,"185cm, 85kg",마포초(용산구리틀)-선린중-배명고-동의대
22,23,박상언,포수,9,42.0,1997-03-03,"185cm, 90kg",무원초-영남중-유신고-한화-상무
23,24,박상원,투수,9,58.0,1994-09-09,"187cm, 98kg",백운초-서울이수중-휘문고-연세대
24,25,박상현,투수,9,105.0,2005-01-06,"184cm, 83kg",안산슬기초(안산리틀)-안산중-안산공고
25,26,박성웅,투수,9,63.0,1999-08-20,"178cm, 109kg",광주서석초-충장중-광주제일고
26,27,박준영,투수,9,113.0,2003-03-02,"190cm, 103kg",청주우암초(청주시리틀)-세광중-세광고
27,28,배동현,투수,9,61.0,1998-03-16,"183cm, 83kg",판곡초(양평리틀)-언북중-경기고-한일장신대-한화-상무
28,29,배민서,투수,9,45.0,1999-11-18,"184cm, 90kg",대구수창초-경운중-대구상원고-NC-상무-NC
29,30,배승수,내야수,9,98.0,2006-05-15,"184cm, 73kg",가동초-자양중-덕수고
30,31,성지훈,투수,9,,2000-01-29,"181cm, 68kg",송정동초-무등중-광주제일고-동아대
31,32,송호정,내야수,9,54.0,2002-03-10,"185cm, 78kg",수유초-자양중-서울고
32,33,신우재,내야수,9,69.0,1997-11-16,"183cm, 97kg",인천숭의초-자양중-세광고-인천재능대
33,34,심우준,내야수,9,2.0,1995-04-28,"183cm, 75kg",송정동초-언북중-경기고-(영남사이버대)-KT-상무-KT
34,35,안진,포수,9,39.0,2002-11-26,"183cm, 90kg",인헌초-영남중-경기상고
35,36,안치홍,내야수,9,3.0,1990-07-02,"178cm, 97kg",구지초(구리리틀)-대치중-서울고-KIA-경찰-KIA-롯데
36,37,양선률,투수,9,101.0,1997-04-15,"186cm, 91kg",학강초-화순중-화순고-동아대-SK-SSG
37,38,엄상백,투수,9,11.0,1996-10-04,"187cm, 72kg",역삼초-언북중-덕수고-KT-상무-KT
38,39,엄상현,투수,9,107.0,2004-07-06,"175cm, 80kg",중대초(의정부리틀)-건대부중-장충고-홍익대(얼리 드래프트)
39,40,엄요셉,투수,9,108.0,2006-05-29,"190cm, 94kg",오산광성초(오산시리틀)-성일중-구리인창고
40,41,와이스,투수,9,55.0,1996-12-10,"193cm, 95kg",미국 Wright State(대)
41,42,원종혁,투수,9,48.0,2005-08-27,"184cm, 92kg",서울도곡초-휘문중-구리인창고
42,43,유로결,외야수,9,33.0,2000-05-30,"186cm, 83kg",광주서림초-광주동성중-광주제일고
43,44,유민,외야수,9,97.0,2003-01-20,"187cm, 92kg",역삼초-대치중-배명고
44,45,윤대경,투수,9,5.0,1994-04-09,"179cm, 81kg",인천서림초-동인천중-인천고-삼성
45,46,이기창,투수,9,100.0,2005-04-21,"184cm, 88kg",새빛초(수원영통구리틀)-매향중-유신고
46,47,이도윤,내야수,9,7.0,1996-10-07,"175cm, 79kg",고명초-배재중-북일고
47,48,이동영,투수,9,104.0,2006-04-09,"185cm, 85kg",남도초-경상중-대구상원고
48,49,이민우,투수,9,27.0,1993-02-09,"185cm, 104kg",순천북초-순천이수중-효천고-경성대-KIA
49,50,이민재,외야수,9,57.0,2004-03-07,"184cm, 80kg",호동초(안산리틀)-안산중-비봉고-동원과학기술대
50,51,이상규,투수,9,18.0,1996-10-20,"185cm, 77kg",흥인초-청원중-청원고-LG
51,52,이상혁,외야수,9,9.0,2001-09-14,"174cm, 65kg",수원영화초(군포시리틀)-수원북중-장안고-강릉영동대
52,53,이성민,투수,9,93.0,2002-09-28,"191cm, 92kg",남부민초-부산중-부경고
53,54,이승현,내야수,9,60.0,2002-07-23,"172cm, 77kg",부천상인초(원미구리틀)-부천중-포항제철고-성균관대
54,55,이원석,외야수,9,50.0,1999-03-31,"177cm, 80kg",화곡초-충암중-충암고
55,56,이재원,포수,9,20.0,1988-02-24,"185cm, 98kg",인천숭의초-상인천중-인천고-SK-상무-SK-SSG
56,57,이지성,내야수,9,106.0,2005-11-29,"180cm, 78kg",세류초(장안구리틀)-개군중-라온고
57,58,이진영,외야수,9,10.0,1997-07-21,"183cm, 89kg",둔촌초-선린중-선린인터넷고-KIA-경찰-KIA
58,59,이충호,투수,9,19.0,1994-09-20,"182cm, 82kg",인헌초-선린중-충암고
59,60,이태양,투수,9,46.0,1990-07-03,"192cm, 97kg",여수서초-여수중-효천고-한화-SK-SSG
60,61,임종찬,외야수,9,24.0,2001-09-28,"184cm, 85kg",청주우암초-청주중-북일고
61,62,장규현,포수,9,32.0,2002-06-28,"183cm, 96kg",인성초(미추홀구리틀)-동인천중-인천고-한화-상무
62,63,장민재,투수,9,36.0,1990-03-19,"184cm, 106kg",광주화정초-무등중-광주제일고
63,64,장시환,투수,9,28.0,1987-11-01,"184cm, 97kg",태안초-태안중-북일고-현대-히어로즈-상무-히어로즈-KT-롯데
64,65,장지수,투수,9,40.0,2000-05-25,"179cm, 80kg",사당초-강남중-성남고-KIA-상무-KIA
65,66,정민규,내야수,9,65.0,2003-01-10,"183cm, 101kg",광일초(부산서구리틀)-경남중-부산고-한화-상무
66,67,정우주,투수,9,43.0,2006-11-07,"184cm, 88kg",구남초(남양주리틀)-건대부중-전주고
67,68,정이황,투수,9,31.0,2000-03-07,"190cm, 89kg",부산수영초-경남중-부산고
68,69,조동욱,투수,9,68.0,2004-11-02,"190cm, 82kg",소래초-영남중-장충고
69,70,조한민,내야수,9,4.0,2000-10-20,"182cm, 77kg",군산중앙초-군산중-대전고-한화-상무
70,71,주현상,투수,9,66.0,1992-08-10,"177cm, 92kg",청주우암초-청주중-청주고-동아대
71,72,채은성,내야수,9,22.0,1990-02-06,"186cm, 92kg",순천북초-순천이수중-효천고-LG
72,73,최인호,외야수,9,41.0,2000-01-30,"178cm, 82kg",송정동초-광주동성중-포항제철고-한화-상무
73,74,최재훈,포수,9,13.0,1989-08-27,"178cm, 94kg",화곡초-덕수중-덕수고-(방송통신대)-두산-경찰-두산
74,75,최주원,투수,9,109.0,2006-01-11,"185cm, 85kg",경기안성초(안성시리틀)-평택청담중-북일고
75,76,최준서,외야수,9,94.0,2000-06-29,"182cm, 77kg",인천숭의초-율곡중-율곡고-동국대
76,77,폰세,투수,9,30.0,1994-04-25,"198cm, 115kg",미국 California State(대)
77,78,플로리얼,외야수,9,34.0,1997-11-25,"185cm, 88kg",도미니카
78,79,하주석,내야수,9,16.0,1994-02-25,"185cm, 92kg",강남초-덕수중-신일고-한화-상무
79,80,한경빈,내야수,9,6.0,1998-12-11,"178cm, 69kg",인천서림초-상인천중-동산고-인천재능대
80,81,한서구,투수,9,102.0,2003-12-04,"191cm, 98kg",석교초-세광중-대전고
81,82,한승혁,투수,9,26.0,1993-01-03,"185cm, 100kg",도신초-강남중-덕수고-(남부대)-KIA
82,83,한지윤,포수,9,67.0,2006-04-10,"188cm, 98kg",가동초-휘문중-경기상고
83,84,허관회,포수,9,12.0,1999-02-12,"176cm, 93kg",경동초(의정부리틀)-건대부중-경기고
84,85,허인서,포수,9,59.0,2003-07-11,"182cm, 93kg",순천북초-여수중-효천고-한화-상무
85,86,황영묵,내야수,9,95.0,1999-10-16,"177cm, 80kg",수진초-성일중-충훈고
86,87,황준서,투수,9,29.0,2005-08-22,"185cm, 78kg",면일초(중랑구리틀)-상명중-장충고
87,88,강민,투수,5,100.0,2001-04-20,"188cm, 88kg",수유초-홍은중-서울고
88,89,강민균,내야수,5,117.0,2000-07-17,"178cm, 81kg",강남초-서울이수중-덕수고-홍익대
89,90,고영웅,투수,5,116.0,2004-07-29,"180cm, 90kg",태전초(경기광주시리틀)-모가중-야로고BC-동원대
90,91,곽민호,내야수,5,124.0,2004-12-23,"184cm, 90kg",역삼초-자양중-배명고
91,92,구본혁,내야수,5,6.0,1997-01-11,"177cm, 75kg",중대초-잠신중-장충고-동국대-LG-상무
92,93,권동혁,외야수,5,132.0,2003-03-20,"194cm, 97kg",(천안유소년리틀)-온양중-라온고
93,94,김강률,투수,5,37.0,1988-08-28,"187cm, 95kg",문촌초(일산리틀)-장성중-경기고-두산-상무-두산
94,95,김대현,투수,5,12.0,1997-03-08,"188cm, 100kg",홍연초(마포구리틀)-홍은중-선린인터넷고
95,96,김도윤,내야수,5,107.0,2005-02-17,"180cm, 71kg",화중초(덕양구리틀)-경기신일중-야탑고
96,97,김민수,내야수,5,16.0,1998-03-18,"184cm, 97kg",서화초-동산중-제물포고-롯데-경찰-롯데
97,98,김범석,내야수,5,55.0,2004-05-21,"178cm, 110kg",김해삼성초-경남중-경남고
98,99,김성우,포수,5,44.0,2003-11-15,"180cm, 85kg",성동초-건대부중-배재고
99,100,김성진,내야수,5,36.0,2000-03-17,"183cm, 100kg",수원신곡초-매향중-야탑고
100,101,김수인,내야수,5,103.0,1997-10-19,"178cm, 81kg",광주화정초-자양중-신일고-중앙대
101,102,김영우,투수,5,67.0,2005-01-14,"185cm, 90kg",양원초(서대문구리틀)-신월중-서울고
102,103,김영준,투수,5,35.0,1999-01-12,"185cm, 90kg",인천연학초-선린중-선린인터넷고
103,104,김웅,투수,5,129.0,2002-05-10,"191cm, 96kg",동막초-동산중-인천고-강릉영동대
104,105,김유영,투수,5,0.0,1994-05-02,"180cm, 83kg",양정초-개성중-경남고-롯데-상무-롯데
105,106,김의준,투수,5,115.0,1999-10-16,"183cm, 80kg",학강초-광주동성중-광주동성고
106,107,김종운,투수,5,49.0,2006-09-11,"186cm, 85kg",국산초(거제시리틀)-동강중-창원공고야구단
107,108,김주성,내야수,5,5.0,1998-01-30,"180cm, 81kg",수원신곡초-덕수중-휘문고
108,109,김주온,투수,5,57.0,1996-12-08,"187cm, 89kg",울산대현초-구미중-울산공고-SK-SSG
109,110,김지용,투수,5,120.0,2002-10-07,"180cm, 75kg",구리초(구리리틀)-구리인창중-라온고
110,111,김진성,투수,5,42.0,1985-03-07,"186cm, 90kg",인헌초-성남중-성남서고-SK-NC
111,112,김진수,투수,5,45.0,1998-08-31,"179cm, 82kg",이세초-군산중-군산상고-중앙대
112,113,김현수,외야수,5,22.0,1988-01-12,"188cm, 105kg",쌍문초-신일중-신일고-두산-볼티모어-필라델피아
113,114,김현종,외야수,5,66.0,2004-08-04,"186cm, 85kg",상인천초-동인천중-인천고
114,115,김형욱,투수,5,102.0,2002-01-29,"187cm, 90kg",동일중앙초-부산중-부산고
115,116,문보경,내야수,5,2.0,2000-07-19,"182cm, 88kg",송중초(동대문구리틀)-덕수중-신일고
116,117,문성주,외야수,5,8.0,1997-02-20,"175cm, 78kg",포항서초-포항제철중-경북고-강릉영동대
117,118,문정빈,내야수,5,53.0,2003-08-15,"186cm, 90kg",가동초-잠신중-서울고
118,119,박건우,내야수,5,123.0,1998-10-19,"180cm, 85kg",송정동초-광주동성중-광주동성고-단국대
119,120,박관우,외야수,5,64.0,2006-03-22,"174cm, 82kg",욱수초(경산시리틀)-경운중-경북고
120,121,박동원,포수,5,27.0,1990-04-07,"178cm, 92kg",양정초-개성중-개성고-히어로즈-상무-히어로즈-키움-KIA
121,122,박명근,투수,5,39.0,2004-03-27,"174cm, 75kg",수택초(구리리틀)-구리인창중-라온고
122,123,박민호,포수,5,106.0,1998-04-06,"177cm, 80kg",본리초-경상중-대구상원고-경남대
123,124,박시원,투수,5,121.0,2006-04-12,"193cm, 93kg",송수초(해운대리틀)-센텀중-경남고
124,125,박해민,외야수,5,17.0,1990-02-24,"180cm, 75kg",영중초-양천중-신일고-한양대-삼성
125,126,배재준,투수,5,25.0,1994-11-24,"188cm, 85kg",본리초-경상중-대구상원고
126,127,백선기,투수,5,114.0,1998-08-27,"186cm, 70kg",남도초-경상중-대구상원고-KT
127,128,백승현,투수,5,61.0,1995-05-26,"183cm, 90kg",소래초-상인천중-인천고
128,129,서영준,외야수,5,60.0,2006-03-18,"186cm, 90kg",화정초-진흥중-전주고
129,130,성동현,투수,5,34.0,1999-05-18,"189cm, 108kg",백마초-홍은중-장충고
130,131,성준서,투수,5,118.0,2006-04-09,"190cm, 96kg",빛가온초(광명리틀)-평촌중-경기항공고
131,132,손용준,내야수,5,52.0,2000-02-15,"178cm, 85kg",김해화정초(김해리틀)-내동중-김해고-동원과학기술대
132,133,손주영,투수,5,29.0,1998-12-02,"191cm, 95kg",울산대현초-개성중-경남고
133,134,송대현,내야수,5,131.0,2000-02-03,"180cm, 82kg",중대초-자양중-신일고-동국대
134,135,송승기,투수,5,13.0,2002-04-10,"181cm, 90kg",삼일초-매향중-야탑고-LG-상무
135,136,송찬의,외야수,5,14.0,1999-02-20,"182cm, 80kg",화곡초-선린중-선린인터넷고
136,137,신민재,내야수,5,4.0,1996-01-21,"171cm, 67kg",서흥초-동인천중-인천고
137,138,심규빈,외야수,5,108.0,2001-03-27,"181cm, 81kg",잠전초(동대문구리틀)-언북중-서울고-성균관대
138,139,심창민,투수,5,28.0,1993-02-01,"185cm, 86kg",동삼초-경남중-경남고-삼성-상무-삼성-NC
139,140,안시후,투수,5,109.0,2006-05-02,"190cm, 84kg",신곡초-안산중앙중-부천고
140,141,안익훈,외야수,5,15.0,1996-02-12,"176cm, 76kg",대전신흥초-충남중-대전고
141,142,양진혁,투수,5,127.0,2003-06-20,"190cm, 90kg",효제초-성남중-성남고
142,143,엄태경,내야수,5,104.0,2003-05-03,"184cm, 83kg",광명광덕초(광명시리틀)-휘문중-휘문고
143,144,에르난데스,투수,5,30.0,1995-05-03,"185cm, 97kg",베네수엘라 U.E.N Monsenor Perez Leon(고)
144,145,오스틴,내야수,5,23.0,1993-10-14,"183cm, 97kg",미국 Klein Collins(고)
145,146,오지환,내야수,5,10.0,1990-03-12,"185cm, 80kg",군산초-자양중-경기고
146,147,우강훈,투수,5,20.0,2002-10-03,"183cm, 88kg",희망대초-매송중-야탑고-롯데
147,148,우정안,내야수,5,110.0,2006-01-03,"181cm, 79kg",의왕부곡초-서울이수중-덕수고
148,149,원상훈,투수,5,126.0,2004-10-23,"192cm, 95kg",모산초(홍성리틀)-외산중-한국KPOP고
149,150,유영찬,투수,5,54.0,1997-03-07,"185cm, 90kg",덕성초(안산리틀)-배명중-배명고-건국대
150,151,이믿음,투수,5,105.0,2000-07-18,"188cm, 80kg",노암초-경포중-강릉고-강릉영동대
151,152,이영빈,내야수,5,7.0,2002-06-17,"182cm, 82kg",대전동산초(대전중구리틀)-충남중-세광고-LG-상무
152,153,이우찬,투수,5,21.0,1992-08-04,"185cm, 97kg",온양온천초-온양중-북일고-LG-경찰
153,154,이정준,,5,,1977-06-18,"cm, kg",한서고-LG
154,155,이종준,투수,5,40.0,2001-03-09,"191cm, 93kg",군산중앙초-군산남중-군산상고
155,156,이주헌,포수,5,26.0,2003-03-04,"185cm, 92kg",서울이수초-성남중-성남고
156,157,이준서,외야수,5,133.0,2004-11-18,"187cm, 85kg",역삼초-언북중-서울고
157,158,이지강,투수,5,32.0,1999-07-02,"183cm, 85kg",수원선일초-수원북중-소래고
158,159,이태훈,내야수,5,65.0,2006-08-21,"183cm, 83kg",가동초-덕수중-경동고
159,160,이한림,포수,5,0.0,2006-11-18,"182cm, 92kg",해남동초(해남군리틀)-화순중-전주고
160,161,임정균,투수,5,125.0,2004-05-10,"190cm, 92kg",양정초-대천중-부산고
161,162,임준형,투수,5,59.0,2000-11-16,"180cm, 87kg",광주서석초-진흥중-진흥고-LG-상무
162,163,임찬규,투수,5,1.0,1992-11-20,"185cm, 80kg",가동초-청원중-휘문고-LG-경찰
163,164,장현식,투수,5,50.0,1995-02-24,"181cm, 91kg",신도초-서울이수중-서울고-NC-경찰-NC-KIA
164,165,전경원,포수,5,128.0,1999-03-18,"184cm, 95kg",연현초-성남중-성남고-SK-상무-SSG
165,166,전준호,투수,5,111.0,1998-07-01,"181cm, 80kg",양도초-강남중-청원고
166,167,정우영,투수,5,18.0,1999-08-19,"193cm, 99kg",가평초-강남중-서울고
167,168,정지헌,투수,5,,2003-01-01,"180cm, 85kg",동수원초(수원영통리틀)-매향중-유신고-고려대(얼리 드래프트)-LG-상무
168,169,조건희,투수,5,101.0,2002-03-26,"184cm, 84kg",계상초(노원구리틀)-상명중-서울고
169,170,조원태,투수,5,130.0,2003-05-10,"186cm, 92kg",토성초(강동구리틀)-건대부중-선린인터넷고
170,171,진우영,투수,5,48.0,2001-02-05,"188cm, 97kg",성동초-글로벌선진학교
171,172,최승민,외야수,5,62.0,1996-07-01,"181cm, 73kg",서울학동초-대치중-신일고-상무-NC
172,173,최용하,투수,5,112.0,2002-11-29,"183cm, 84kg",응암초(서대문구리틀)-동도중-서울디자인고
173,174,최원영,외야수,5,3.0,2003-07-18,"174cm, 76kg",부산수영초-사직중-부산고
174,175,최채흥,투수,5,56.0,1995-01-22,"186cm, 97kg",동천초-포항중-대구상원고-한양대-삼성-상무-삼성
175,176,추세현,투수,5,63.0,2006-04-19,"187cm, 90kg",성신초(서울중구리틀)-청량중-경기상고
176,177,치리노스,투수,5,46.0,1993-12-26,"188cm, 102kg",베네수엘라 U.E.N heroes nigales(고)
177,178,코엔 윈,투수,5,,1999-01-25,"193cm, 86kg",호주 Grand Canyon(대)-LG
178,179,하영진,투수,5,119.0,2001-02-28,"182cm, 80kg",안산상록초-원주중-원주고
179,180,함덕주,투수,5,11.0,1995-01-13,"181cm, 78kg",일산초-원주중-원주고-두산
180,181,함창건,외야수,5,24.0,2001-08-18,"176cm, 83kg",백운초-충암중-충암고
181,182,허용주,투수,5,43.0,2003-06-05,"194cm, 88kg",사파초-마산동중-용마고
182,183,허준혁,투수,5,58.0,1999-07-02,"180cm, 85kg",가평초(가평군리틀)-영동중-경기고-한일장신대-LG-상무
183,184,홍창기,외야수,5,51.0,1993-11-21,"189cm, 94kg",대일초-매송중-안산공고-건국대-LG-경찰
184,185,감보아,투수,2,32.0,1997-01-17,"185cm, 92kg",미국 Fresno City(대)
185,186,강성우,내야수,2,,2005-04-12,"182cm, 77kg",대전유천초-한밭중-청주고-롯데-상무
186,187,강승구,포수,2,39.0,2003-10-19,"180cm, 83kg",동막초-상인천중-제물포고-강릉영동대
187,188,고승민,내야수,2,2.0,2000-08-11,"189cm, 92kg",군산신풍초-천안북중-북일고
188,189,구승민,투수,2,22.0,1990-06-12,"182cm, 86kg",동일초(도봉구리틀)-청원중-청원고-홍익대-롯데-상무
189,190,김강현,투수,2,19.0,1995-02-27,"177cm, 84kg",고명초-청원중-청원고
190,191,김기준,투수,2,125.0,2004-04-16,"188cm, 90kg",대해초-대구중-경북고
191,192,김대현,외야수,2,100.0,2003-11-15,"176cm, 84kg",광주서림초-광주충장BC-광주제일고-부산과학기술대
192,193,김도규,투수,2,124.0,1998-07-11,"192cm, 118kg",고봉초-충암중-안산공고
193,194,김동규,내야수,2,121.0,1999-04-08,"185cm, 85kg",안일초(안양시리틀)-현도중-포항제철고
194,195,김동혁,외야수,2,50.0,2000-09-15,"177cm, 77kg",서화초-상인천중-제물포고-강릉영동대
195,196,김동현,외야수,2,64.0,2004-12-30,"185cm, 100kg",인천병방초(인천서구리틀)-재능중-제물포고-부산과학기술대
196,197,김민성,내야수,2,16.0,1988-12-17,"181cm, 94kg",고명초-잠신중-덕수정보고-(영남사이버대)-롯데-히어로즈-키움-LG
197,198,김상수,투수,2,24.0,1988-01-02,"180cm, 88kg",신자초(자이언츠리틀)-자양중-신일고-(방송통신대)-삼성-상무-키움-SK-SSG
198,199,김세민,내야수,2,119.0,2003-06-14,"183cm, 78kg",강릉중앙초-하슬라중-강릉고
199,200,김원중,투수,2,34.0,1993-06-14,"192cm, 96kg",학강초-광주동성중-광주동성고
200,201,김진욱,투수,2,15.0,2002-07-05,"185cm, 90kg",수원신곡초-춘천중-강릉고
201,202,김태균,투수,2,107.0,2006-07-31,"191cm, 97kg",(부산동래구리틀)-대신중-경남고
202,203,김태현,투수,2,66.0,2005-11-16,"185cm, 87kg",광주서림초-진흥중-광주제일고
203,204,김현우,투수,2,101.0,2006-03-18,"183cm, 90kg",수지초(분당로열스리틀)-여강중-야탑고
204,205,나균안,투수,2,43.0,1998-03-16,"186cm, 109kg",무학초-창원신월중-용마고
205,206,나승엽,내야수,2,51.0,2002-02-15,"190cm, 82kg",남정초-선린중-덕수고-롯데-상무
206,207,노진혁,내야수,2,52.0,1989-07-15,"184cm, 80kg",광주대성초-광주동성중-광주동성고-성균관대-NC-상무-NC
207,208,데이비슨,투수,2,36.0,1996-03-25,"188cm, 97kg",미국 Midland(대)
208,209,레이예스,외야수,2,29.0,1994-10-05,"196cm, 87kg",베네수엘라 Dr Felipe Guevara(고)
209,210,박건,외야수,2,129.0,2002-04-25,"185cm, 90kg",강진북초-나주세지중-광주동성고-부산과학기술대
210,211,박건우,포수,2,109.0,2003-02-01,"183cm, 92kg",성동초-건대부중-장충고-고려대
211,212,박로건,투수,2,117.0,2001-08-27,"186cm, 88kg",군산중앙초-청원중-전주고
212,213,박세웅,투수,2,21.0,1995-11-30,"182cm, 85kg",대구경운초-경운중-경북고-KT
213,214,박세진,투수,2,41.0,1997-06-27,"178cm, 93kg",본리초-경운중-경북고-KT
214,215,박세현,투수,2,68.0,2006-01-21,"183cm, 88kg",중화초(중랑구리틀)-상명중-배명고
215,216,박승욱,내야수,2,53.0,1992-12-04,"184cm, 83kg",칠성초-경복중-대구상원고-SK-KT
216,217,박시영,투수,2,25.0,1989-03-10,"181cm, 92kg",축현초-인천신흥중-제물포고-(영남사이버대)-롯데-KT
217,218,박영완,투수,2,120.0,2000-07-22,"183cm, 85kg",양덕초-마산동중-대구고
218,219,박재엽,포수,2,63.0,2006-01-23,"184cm, 92kg",부산대연초-개성중-부산고
219,220,박준우,투수,2,58.0,2005-05-27,"190cm, 94kg",상동초(부천시리틀)-부천중-유신고
220,221,박지훈,내야수,2,108.0,2002-05-14,"176cm, 75kg",서흥초-동산중-동산고-송원대
221,222,박진,투수,2,44.0,1999-04-02,"182cm, 106kg",부산대연초-부산중-부산고
222,223,박진형,투수,2,40.0,1994-06-10,"181cm, 77kg",영랑초-경포중-강릉고
223,224,박찬형,내야수,2,130.0,2002-10-17,"175cm, 78kg",중대초-언북중-배재고
224,225,반즈,투수,2,,1995-10-01,"189cm, 91kg",미국 Clemson(대)-롯데
225,226,배세종,투수,2,122.0,2001-12-01,"190cm, 108kg",부림초(안양시리틀)-충암중-충암고-동아대
226,227,배인혁,내야수,2,127.0,2004-01-29,"170cm, 70kg",새빛초(용인수지구리틀)-동인천중-인천고
227,228,백두산,포수,2,62.0,2001-05-20,"180cm, 95kg",부산수영초-대천중-개성고-동의대
228,229,서동욱,포수,2,106.0,2000-03-24,"175cm, 88kg",순천남산초-순천이수중-순천효천고BC-홍익대
229,230,손성빈,포수,2,28.0,2002-01-14,"186cm, 92kg",희망대초-경기신흥중-장안고-롯데-상무
230,231,손호영,내야수,2,33.0,1994-08-23,"182cm, 88kg",의왕부곡초-평촌중-충훈고-LG
231,232,송재영,투수,2,59.0,2002-06-20,"181cm, 84kg",수원잠원초(수원영통구리틀)-매향중-라온고-롯데-상무
232,233,신병률,투수,2,12.0,1996-01-30,"175cm, 82kg",둔촌초-잠신중-휘문고-단국대-KT
233,234,신윤후,내야수,2,3.0,1996-01-05,"177cm, 77kg",무학초-마산중-마산고-동의대
234,235,심재민,투수,2,23.0,1994-02-18,"182cm, 92kg",장유초(김해엔젤스리틀)-개성중-개성고-(전남과학대)-KT
235,236,엄장윤,포수,2,123.0,2003-10-07,"179cm, 78kg",사직초(부산동래구리틀)-사직중-부경고
236,237,오창현,외야수,2,114.0,2002-05-21,"165cm, 65kg",서울자운초(노원구리틀)-자양중-신일고-중앙대
237,238,유강남,포수,2,27.0,1992-07-15,"182cm, 88kg",청원초-휘문중-서울고-LG-상무-LG
238,239,유태웅,내야수,2,,2002-03-13,"175cm, 77kg",효제초-홍은중-성남고-동의대
239,240,윤동희,외야수,2,91.0,2003-09-18,"187cm, 85kg",현산초-대원중-야탑고
240,241,윤성빈,투수,2,55.0,1999-02-26,"197cm, 90kg",동일중앙초-경남중-부산고
241,242,윤수녕,외야수,2,126.0,2000-03-01,"173cm, 73kg",대전신흥초-한밭중-대전고-연세대
242,243,이민석,투수,2,37.0,2003-12-10,"189cm, 95kg",부산수영초-대천중-개성고
243,244,이병준,투수,2,45.0,2002-05-28,"185cm, 95kg",부산청동초(부산영도구리틀)-경남중-개성고
244,245,이상화,외야수,2,,2002-03-25,"181cm, 87kg",포항대해초-포항제철중-포항제철고-강릉영동대
245,246,이승헌,투수,2,47.0,1998-12-19,"196cm, 97kg",무학초-마산동중-용마고
246,247,이영재,투수,2,103.0,2006-10-20,"180cm, 71kg",태봉초(의정부시유소년야구단)-신흥중-신흥고
247,248,이인한,외야수,2,54.0,1998-12-24,"183cm, 95kg",광주대성초-심석중-강릉고-강릉영동대
248,249,이주찬,내야수,2,116.0,1998-09-21,"181cm, 86kg",송수초(해운대리틀)-센텀중-경남고-동의대
249,250,이태경,내야수,2,69.0,2002-11-24,"176cm, 77kg",광주송정동초-무등중-광주제일고-한일장신대
250,251,이호준,내야수,2,30.0,2004-03-20,"172cm, 72kg",대구옥산초-대구경운중-대구상원고
251,252,장두성,외야수,2,7.0,1999-09-16,"176cm, 75kg",축현초-재능중-동산고
252,253,전민재,내야수,2,13.0,1999-06-30,"181cm, 73kg",천안남산초-천안북중-대전고-두산
253,254,전준우,외야수,2,8.0,1986-02-25,"184cm, 98kg",흥무초-경주중-경주고-건국대-롯데-경찰
