연도,날짜,시간,경기,TV,라디오,구장,비고
2021,08.28,18:00,키움2vs3LG,SPO-2T,,잠실,-
2021,08.28,18:00,KIA4vs12SSG,SS-T,,문학,-
2021,08.28,18:00,두산10vs10롯데,KN-T,KNN-R,사직,-
2021,08.28,18:00,삼성6vs5KT,MS-T,T-R,수원,-
2021,08.28,18:00,NC1vs9한화,SPO-TD-CMB,,대전,-
2021,08.29,17:00,키움2vs11LG,SPO-2T,,잠실,-
2021,08.29,17:00,KIA0vs9SSG,SS-T,,문학,-
2021,08.29,17:00,두산2vs4롯데,KN-T,KNN-R,사직,-
2021,08.29,17:00,삼성3vs8KT,MS-T,T-R,수원,-
2021,08.29,17:00,NC2vs3한화,SPO-TD-CMB,,대전,-
2021,08.31,18:30,KIAvs두산,SS-T,,잠실,우천취소
2021,08.31,18:30,NCvsSSG,SPO-2T,,문학,우천취소
2021,08.31,18:30,LG9vs4롯데,SPO-T,KNN-R,사직,-
2021,08.31,18:30,키움2vs3삼성,KN-T,T-R,대구,-
2021,08.31,18:30,KT2vs5한화,MS-TD-CMB,,대전,-
2021,09.01,15:00,KIA0vs5두산,MS-TSS-T,,잠실,-
2021,09.01,15:00,NC9vs2SSG,SPO-2T,,문학,-
2021,09.01,15:00,키움1vs7삼성,KN-TSPO-T,T-R,대구,-
2021,09.01,18:30,KIA3vs2두산,SS-T,,잠실,-
2021,09.01,18:30,NC4vs9SSG,SPO-2T,,문학,-
2021,09.01,18:30,키움vs삼성,KN-T,T-R,대구,우천취소
2021,09.01,18:30,LGvs롯데,SPO-T,KNN-R,사직,우천취소
2021,09.01,18:30,KT8vs3한화,MS-TD-CMB,,대전,-
2021,09.02,18:30,NC0vs5LG,SPO-T,,잠실,-
2021,09.02,18:30,두산1vs10SSG,KN-T,,문학,-
2021,09.02,18:30,한화vs롯데,SS-T,KNN-R,사직,우천취소
2021,09.02,18:30,삼성5vs1KIA,MS-TG-CMB,T-R,광주,-
2021,09.02,18:30,KT0vs1키움,SPO-2T,,고척,-
2021,09.03,15:00,한화3vs6롯데,SS-T,KNN-R,사직,-
2021,09.03,18:30,한화0vs2롯데,SS-T,KNN-R,사직,-
2021,09.03,18:30,NC5vs2LG,SPO-T,,잠실,-
2021,09.03,18:30,두산1vs3SSG,KN-T,,문학,-
2021,09.03,18:30,삼성9vs3KIA,MS-TG-CMB,T-R,광주,-
2021,09.03,18:30,KT11vs1키움,SPO-2T,,고척,-
2021,09.04,17:00,KT11vs1LG,SPO-T,,잠실,-
2021,09.04,17:00,두산4vs11삼성,MS-T,T-R,대구,-
2021,09.04,17:00,롯데8vs2NC,SS-T,KNN-R,창원,-
2021,09.04,17:00,SSG2vs9키움,KN-T,S-R,고척,-
2021,09.04,17:00,KIA2vs6한화,SPO-2TD-CMB,,대전,-
2021,09.05,14:00,KT11vs0LG,SPO-T,,잠실,-
2021,09.05,14:00,두산6vs5삼성,MS-T,T-R,대구,-
2021,09.05,14:00,롯데3vs9NC,SS-T,KNN-R,창원,-
2021,09.05,14:00,SSG8vs10키움,KN-T,,고척,-
2021,09.05,14:00,KIA5vs5한화,SPO-2TD-CMB,,대전,-
2021,09.07,18:30,키움vs두산,SPO-T,,잠실,우천취소
2021,09.07,18:30,LGvsSSG,SPO-2T,,문학,우천취소
2021,09.07,18:30,롯데4vs2삼성,KN-T,T-RKNN-R,대구,-
2021,09.07,18:30,한화4vs16NC,SS-T,,창원,-
2021,09.07,18:30,KIAvsKT,MS-T,,수원,우천취소
2021,09.08,18:30,키움1vs7두산,SPO-T,,잠실,-
2021,09.08,18:30,LG3vs5SSG,SPO-2T,,문학,-
2021,09.08,18:30,롯데5vs4삼성,KN-T,T-RKNN-R,대구,-
2021,09.08,18:30,한화3vs1NC,SS-T,,창원,-
2021,09.08,18:30,KIA5vs5KT,MS-T,,수원,-
2021,09.09,18:30,한화1vs8LG,SPO-T,,잠실,-
2021,09.09,18:30,SSG9vs2롯데,SS-T,KNN-R,사직,-
2021,09.09,18:30,KT7vs8삼성,KN-T,T-R,대구,-
2021,09.09,18:30,두산6vs2NC,SPO-2T,,창원,-
2021,09.09,18:30,KIA3vs5키움,MS-T,,고척,-
2021,09.10,18:30,한화0vs2LG,SPO-T,,잠실,-
2021,09.10,18:30,SSG3vs4롯데,SS-T,KNN-R,사직,-
2021,09.10,18:30,KT2vs2삼성,KN-T,T-R,대구,-
2021,09.10,18:30,KIA3vs4키움,MS-T,,고척,-
2021,09.10,19:00,두산8vs1NC,SPO-2T,,창원,-
2021,09.11,17:00,LG5vs5두산,SPO-2T,,잠실,-
2021,09.11,17:00,키움13vs7롯데,MS-T,KNN-R,사직,-
2021,09.11,17:00,SSG2vs2KT,KN-T,,수원,-
2021,09.11,17:00,NC3vs5KIA,SS-TG-CMB,,광주,-
2021,09.11,17:00,삼성5vs4한화,SPO-TD-CMB,T-R,대전,-
2021,09.12,14:00,LG5vs8두산,,,잠실,-
2021,09.12,14:00,키움8vs3롯데,MS-T,KNN-R,사직,-
2021,09.12,14:00,SSG0vs10KT,KN-T,,수원,-
2021,09.12,14:00,NC8vs2KIA,SS-TG-CMB,,광주,-
2021,09.12,14:00,삼성3vs3한화,SPO-TD-CMB,T-R,대전,-
2021,09.12,17:00,LG5vs8두산,,,잠실,-
2021,09.12,17:00,키움2vs3롯데,MS-T,KNN-R,사직,-
2021,09.12,17:00,SSG2vs3KT,KN-T,,수원,-
2021,09.12,17:00,NC3vs0KIA,SS-TG-CMB,,광주,-
2021,09.12,17:00,삼성6vs6한화,SPO-TD-CMB,T-R,대전,-
2021,09.14,18:30,KT4vs3두산,MS-T,,잠실,-
2021,09.14,18:30,한화11vs5SSG,SPO-T,,문학,-
2021,09.14,18:30,LG3vs3삼성,SPO-2T,T-R,대구,-
2021,09.14,18:30,키움8vs10NC,SS-T,,창원,-
2021,09.14,18:30,롯데8vs7KIA,KN-TG-CMB,KNN-R,광주,-
2021,09.15,15:00,롯데6vs3KIA,KN-TMS-TSS-TSPO-TG-CMB,KNN-R,광주,-
2021,09.15,18:30,롯데3vs5KIA,KN-TG-CMB,,광주,-
2021,09.15,18:30,KT2vs6두산,MS-T,,잠실,-
2021,09.15,18:30,한화6vs9SSG,SPO-T,,문학,-
2021,09.15,18:30,LG5vs2삼성,SPO-2T,T-R,대구,-
2021,09.15,18:30,키움2vs13NC,SS-T,,창원,-
2021,09.16,18:30,SSG3vs3두산,SPO-2T,,잠실,-
2021,09.16,18:30,KIA6vs5삼성,MS-T,T-R,대구,-
2021,09.16,18:30,LG0vs2NC,SPO-T,,창원,-
2021,09.16,18:30,롯데4vs7KT,KN-T,KNN-R,수원,-
2021,09.16,18:30,한화8vs8키움,SS-T,,고척,-
2021,09.17,15:00,LGvsNC,KN-TMS-TSS-TSPO-T,,창원,우천취소
2021,09.17,18:30,SSG2vs7두산,SPO-2T,,잠실,-
2021,09.17,18:30,KIA3vs6삼성,MS-T,T-R,대구,-
2021,09.17,18:30,LG4vs6NC,SPO-T,,창원,-
2021,09.17,18:30,롯데2vs0KT,KN-T,KNN-R,수원,-
2021,09.17,18:30,한화15vs5키움,SS-T,,고척,-
2021,09.18,17:00,KIA9vs6LG,SS-T,,잠실,-
2021,09.18,17:00,삼성9vs4SSG,KN-T,T-R,문학,-
2021,09.18,17:00,KT8vs1NC,SPO-T,,창원,-
2021,09.18,17:00,두산3vs3키움,SPO-2T,,고척,-
2021,09.18,17:00,롯데2vs13한화,MS-TD-CMB,KNN-R,대전,-
2021,09.19,14:00,KIA3vs4LG,SS-T,,잠실,-
2021,09.19,14:00,삼성4vs4SSG,KN-T,T-R,문학,-
2021,09.19,14:00,KT8vs2NC,SPO-T,,창원,-
2021,09.19,14:00,두산6vs0키움,SPO-2T,,고척,-
2021,09.19,14:00,롯데3vs1한화,MS-TD-CMB,KNN-R,대전,-
2021,09.21,14:00,NC2vs12두산,SS-T,,잠실,-
2021,09.21,14:00,키움10vs13SSG,MS-T,,문학,-
2021,09.21,14:00,삼성11vs9롯데,,T-RKNN-R,사직,-
2021,09.21,14:00,KT11vs5KIA,KN-TG-CMB,,광주,-
2021,09.21,14:00,LG6vs15한화,SPO-TD-CMB,,대전,-
2021,09.22,14:00,NC0vs8두산,SS-T,,잠실,-
2021,09.22,14:00,키움7vs7SSG,MS-T,,문학,-
2021,09.22,14:00,삼성8vs17롯데,SPO-2T,T-RKNN-R,사직,-
2021,09.22,14:00,KT2vs7KIA,KN-TG-CMB,,광주,-
2021,09.22,14:00,LG12vs3한화,SPO-TD-CMB,,대전,-
2021,09.23,18:30,삼성7vs4LG,MS-T,T-R,잠실,-
2021,09.23,18:30,롯데8vs9SSG,SPO-T,KNN-R,문학,-
2021,09.23,18:30,한화1vs3KT,KN-T,,수원,-
2021,09.23,18:30,두산3vs1KIA,SPO-2TG-CMB,,광주,-
2021,09.23,18:30,NC1vs4키움,SS-T,,고척,-
2021,09.24,15:00,롯데4vs9SSG,KN-TMS-TSS-TSPO-T,KNN-R,문학,-
2021,09.24,18:30,롯데6vs6SSG,SPO-T,KNN-R,문학,-
2021,09.24,18:30,삼성3vs11LG,MS-T,T-R,잠실,-
2021,09.24,18:30,한화4vs1KT,KN-T,,수원,-
2021,09.24,18:30,두산8vs2KIA,G-CMB,,광주,-
2021,09.24,18:30,NC2vs3키움,SS-T,,고척,-
2021,09.25,17:00,한화5vs1두산,KN-T,,잠실,-
2021,09.25,17:00,NC0vs1삼성,SS-T,T-R,대구,-
2021,09.25,17:00,LG0vs0KT,SPO-2T,,수원,-
2021,09.25,17:00,SSG1vs7KIA,MS-TG-CMB,,광주,-
2021,09.25,17:00,롯데12vs6키움,SPO-T,KNN-R,고척,-
2021,09.26,14:00,한화3vs5두산,KN-T,,잠실,-
2021,09.26,14:00,NC0vs1삼성,SS-T,T-R,대구,-
2021,09.26,14:00,LG4vs0KT,,,수원,-
2021,09.26,14:00,SSG5vs6KIA,MS-TG-CMB,,광주,-
2021,09.26,14:00,롯데2vs11키움,SPO-T,KNN-R,고척,-
2021,09.28,18:30,롯데2vs5LG,KN-T,KNN-R,잠실,-
2021,09.28,18:30,SSG7vs2삼성,SS-T,T-R,대구,-
2021,09.28,18:30,KIA9vs10NC,MS-T,,창원,-
2021,09.28,18:30,두산1vs5KT,SPO-T,,수원,-
2021,09.28,18:30,키움1vs1한화,SPO-2TD-CMB,,대전,-
2021,09.29,15:00,KIA1vs4NC,KN-TMS-TSS-TSPO-T,,창원,-
2021,09.29,18:30,KIAvsNC,MS-T,,창원,우천취소
2021,09.29,18:30,롯데vsLG,KN-T,KNN-R,잠실,우천취소
2021,09.29,18:30,SSGvs삼성,SS-T,T-R,대구,우천취소
2021,09.29,18:30,두산8vs3KT,SPO-T,,수원,-
2021,09.29,18:30,키움vs한화,SPO-2TD-CMB,,대전,우천취소
2021,09.30,18:30,두산4vs12LG,SPO-T,,잠실,-
2021,09.30,18:30,KT4vs8롯데,MS-T,KNN-R,사직,-
2021,09.30,18:30,한화2vs6삼성,KN-T,T-R,대구,-
2021,09.30,18:30,SSG2vs6NC,SPO-2T,,창원,-
2021,09.30,18:30,키움2vs0KIA,SS-TG-CMB,,광주,-
2021,10.01,15:00,KT3vs4롯데,KN-TMS-TSS-TSPO-T,KNN-R,사직,-
2021,10.01,18:30,KT2vs3롯데,MS-T,KNN-R,사직,-
2021,10.01,18:30,두산2vs0LG,SPO-T,,잠실,-
2021,10.01,18:30,한화8vs2삼성,KN-T,T-R,대구,-
2021,10.01,18:30,키움0vs6KIA,SS-TG-CMB,,광주,-
2021,10.01,19:00,SSG3vs3NC,SPO-2T,,창원,-
2021,10.02,17:00,삼성0vs6두산,SS-T,T-R,잠실,-
2021,10.02,17:00,KT2vs2SSG,SPO-T,,문학,-
2021,10.02,17:00,NC4vs4롯데,KN-T,KNN-R,사직,-
2021,10.02,17:00,한화4vs4KIA,MS-TG-CMB,,광주,-
2021,10.02,17:00,LG10vs3키움,SPO-2T,,고척,-
2021,10.03,14:00,삼성13vs9두산,SS-T,T-R,잠실,-
2021,10.03,14:00,KT8vs6SSG,SPO-T,,문학,-
2021,10.03,14:00,NC7vs11롯데,KN-T,KNN-R,사직,-
2021,10.03,14:00,한화6vs9KIA,MS-TG-CMB,,광주,-
2021,10.03,14:00,LG3vs3키움,SPO-2T,,고척,-
2021,10.05,18:30,SSG8vs0LG,SPO-T,,잠실,-
2021,10.05,18:30,KIA3vs13롯데,SS-T,KNN-R,사직,-
2021,10.05,18:30,NC4vs4KT,MS-T,,수원,-
2021,10.05,18:30,삼성2vs8키움,SPO-2T,T-R,고척,-
2021,10.05,18:30,두산3vs4한화,KN-TD-CMB,,대전,-
2021,10.06,15:00,SSG1vs4LG,KN-TMS-TSS-TSPO-T,,잠실,-
2021,10.06,18:30,SSG11vs3LG,SPO-T,,잠실,-
2021,10.06,18:30,KIA4vs2롯데,SS-T,KNN-R,사직,-
2021,10.06,18:30,NC4vs2KT,MS-T,,수원,-
2021,10.06,18:30,삼성9vs3키움,SPO-2T,T-R,고척,-
2021,10.06,18:30,두산4vs3한화,KN-TD-CMB,,대전,-
2021,10.07,18:30,롯데7vs2두산,MS-T,,잠실,-
2021,10.07,18:30,삼성5vs4NC,KN-T,T-R,창원,-
2021,10.07,18:30,키움2vs9KT,SPO-2T,,수원,-
2021,10.07,18:30,LG8vs1KIA,SS-TG-CMB,,광주,-
2021,10.07,18:30,SSG3vs4한화,SPO-TD-CMB,,대전,-
2021,10.08,18:30,롯데5vs14두산,MS-T,KNN-R,잠실,-
2021,10.08,18:30,키움vsKT,SPO-2T,,수원,우천취소
2021,10.08,18:30,LG2vs2KIA,SS-TG-CMB,,광주,-
2021,10.08,18:30,SSG7vs3한화,SPO-TD-CMB,,대전,-
2021,10.08,19:00,삼성0vs6NC,KN-T,T-R,창원,-
2021,10.09,17:00,KT1vs6LG,SS-TSPO-T,,잠실,-
2021,10.09,17:00,롯데0vs2SSG,SPO-2T,,문학,-
2021,10.09,17:00,KIA6vs4한화,KN-TMS-TD-CMB,,대전,-
2021,10.10,14:00,KTvsLG,KN-TSPO-2T,,잠실,우천취소
2021,10.10,14:00,두산1vs5NC,MS-TSS-T,,창원,-
2021,10.10,14:00,KIA3vs1한화,SPO-TD-CMB,,대전,-
2021,10.10,17:00,KIA5vs0한화,KN-TMS-TSS-TSPO-TD-CMB,,대전,-
2021,10.11,14:00,KT4vs2LG,KN-T,,잠실,-
2021,10.12,18:30,KT1vs4두산,MS-T,,잠실,-
2021,10.12,18:30,LG4vs4SSG,SPO-2T,,문학,-
2021,10.12,18:30,삼성2vs1KIA,KN-TG-CMB,T-R,광주,-
2021,10.12,18:30,NC2vs13키움,SS-TSPO-T,,고척,-
2021,10.13,18:30,KT3vs5두산,MS-T,,잠실,-
2021,10.13,18:30,LG4vs4롯데,SPO-2T,KNN-R,사직,-
2021,10.13,18:30,삼성5vs3KIA,KN-TG-CMB,T-R,광주,-
2021,10.13,18:30,NC2vs8키움,SS-TSPO-T,,고척,-
2021,10.14,18:30,KT6vs2두산,KN-T,,잠실,-
2021,10.14,18:30,LG13vs3롯데,SPO-T,KNN-R,사직,-
2021,10.14,18:30,삼성2vs5KIA,SPO-2TG-CMB,T-R,광주,-
2021,10.14,18:30,NC8vs4키움,MS-TSS-T,,고척,-
2021,10.15,18:30,NC5vs0두산,MS-TSS-T,,잠실,-
2021,10.15,18:30,LG2vs4롯데,SPO-2T,KNN-R,사직,-
2021,10.15,18:30,키움2vs0삼성,SPO-T,T-R,대구,-
2021,10.15,18:30,KIA7vs7KT,KN-T,,수원,-
2021,10.16,14:00,키움5vs7삼성,MS-TSPO-T,T-R,대구,-
2021,10.16,17:00,KIA6vs4두산,MS-T,,잠실,-
2021,10.16,17:00,SSG8vs4롯데,SPO-T,KNN-R,사직,-
2021,10.16,17:00,LG1vs2NC,SPO-2T,,창원,-
2021,10.16,17:00,한화2vs11KT,SS-T,,수원,-
2021,10.16,17:00,키움4vs5삼성,KN-T,T-R,대구,-
2021,10.17,14:00,키움3vs6삼성,KN-T,T-R,대구,-
2021,10.17,14:00,한화2vs1KT,SS-T,,수원,-
2021,10.17,14:00,KIA3vs3두산,MS-T,,잠실,-
2021,10.17,14:00,SSG14vs4롯데,SPO-T,KNN-R,사직,-
2021,10.17,14:00,LG11vs1NC,SPO-2T,,창원,-
2021,10.17,17:00,KIA2vs5두산,MS-TSS-T,,잠실,-
2021,10.17,17:00,SSG0vs3롯데,SPO-T,KNN-R,사직,-
2021,10.17,17:00,LG1vs0NC,SPO-2T,,창원,-
2021,10.19,18:30,키움5vs4LG,SPO-T,,잠실,-
2021,10.19,18:30,두산5vs0삼성,SS-T,T-R,대구,-
2021,10.19,18:30,KT2vs4NC,MS-T,,창원,-
2021,10.19,18:30,SSG4vs5KIA,SPO-2TG-CMB,,광주,-
2021,10.20,18:30,키움6vs5LG,MS-T,,잠실,-
2021,10.20,18:30,NC7vs7SSG,SPO-2T,,문학,-
2021,10.20,18:30,KT0vs3KIA,SS-TG-CMB,,광주,-
2021,10.21,18:30,키움5vs5LG,SS-T,,잠실,-
2021,10.21,18:30,두산1vs7SSG,SPO-T,,문학,-
2021,10.21,18:30,한화13vs2KIA,MS-TG-CMB,,광주,-
2021,10.22,18:30,두산6vs12SSG,SPO-2T,,문학,-
2021,10.22,18:30,한화0vs1롯데,SS-T,KNN-R,사직,-
2021,10.22,18:30,KT2vs4삼성,SPO-T,T-R,대구,-
2021,10.22,19:00,KIA5vs3NC,MS-T,,창원,-
2021,10.23,14:00,KIA7vs4NC,MS-TSPO-2T,,창원,-
2021,10.23,17:00,LG3vs3두산,SPO-T,S-R,잠실,-
2021,10.23,17:00,한화15vs15롯데,MS-T,KNN-R,사직,-
2021,10.23,17:00,KT0vs4삼성,SS-T,T-R,대구,-
2021,10.23,17:00,KIA2vs5NC,KN-TSPO-2T,,창원,-
2021,10.24,14:00,한화2vs3롯데,MS-T,KNN-R,사직,-
2021,10.24,14:00,SSG3vs3삼성,SS-T,T-R,대구,-
2021,10.24,14:00,KIA1vs4NC,SPO-2T,,창원,-
2021,10.24,14:00,키움1vs7KT,네이버카카오wavveSeeznU+프로야구,,수원,-
2021,10.24,14:00,LG4vs5두산,SPO-T,,잠실,-
2021,10.24,17:00,LG3vs3두산,MS-TSPO-T,,잠실,-
2021,10.25,18:30,롯데4vs4LG,SS-TSPO-2T,KNN-R,잠실,-
2021,10.25,18:30,키움9vs4한화,MS-TD-CMB,,대전,-
2021,10.26,18:30,키움2vs7두산,MS-T,,잠실,-
2021,10.26,18:30,SSG7vs5NC,SPO-2T,,창원,-
2021,10.26,18:30,LG4vs0한화,KN-TD-CMB,,대전,-
2021,10.27,18:30,두산8vs5SSG,SPO-T,,문학,-
2021,10.27,18:30,KIA3vs2롯데,MS-T,KNN-R,사직,-
2021,10.27,18:30,NC9vs6KT,SPO-2T,,수원,-
2021,10.27,18:30,삼성3vs8키움,KN-T,T-R,고척,-
2021,10.27,18:30,LG9vs1한화,SS-TD-CMB,,대전,-
2021,10.28,15:00,NC1vs1KT,MS-TSS-TSPO-T,,수원,-
2021,10.28,18:30,NC2vs5KT,SPO-T,,수원,-
2021,10.28,18:30,두산3vs4SSG,SS-T,,문학,-
2021,10.28,18:30,KIA5vs3롯데,KN-T,KNN-R,사직,-
2021,10.28,18:30,LG1vs1한화,MS-TD-CMB,,대전,-
2021,10.29,18:30,LG4vs1롯데,MS-T,KNN-R,사직,-
2021,10.29,18:30,두산11vs5KIA,SS-TG-CMB,,광주,-
2021,10.29,18:30,KT2vs4키움,SPO-TSPO-2T,,고척,-
2021,10.29,19:00,삼성1vs3NC,KN-T,T-R,창원,-
2021,10.30,17:00,KT8vs3SSG,SPO-T,,문학,-
2021,10.30,17:00,LG2vs4롯데,SPO-2T,KNN-R,사직,-
2021,10.30,17:00,삼성11vs5NC,SS-T,T-R,창원,-
2021,10.30,17:00,키움6vs1KIA,KN-TG-CMB,,광주,-
2021,10.30,17:00,두산5vs3한화,MS-TD-CMB,,대전,-
2022,04.02,14:00,한화4vs6두산,MS-TSPO-2T,,잠실,-
2022,04.02,14:00,SSG4vs0NC,KN-TSS-TSPO-T,GM-R,창원,-
2022,04.02,14:00,삼성1vs4KT,S-T,T-R,수원,-
2022,04.02,14:00,LG9vs0KIA,M-T,,광주,-
2022,04.02,14:00,롯데7vs2키움,K-2T,KNN-R,고척,-
2022,04.03,14:00,한화0vs1두산,SS-T,,잠실,-
2022,04.03,14:00,SSG4vs1NC,KN-T,GM-R,창원,-
2022,04.03,14:00,삼성6vs5KT,SPO-2T,T-R,수원,-
2022,04.03,14:00,LG3vs2KIA,MS-TG-CMB,,광주,-
2022,04.03,14:00,롯데3vs4키움,SPO-T,KNN-R,고척,-
2022,04.05,18:30,삼성6vs5두산,SPO-T,,잠실,-
2022,04.05,18:30,롯데5vs1NC,MS-T,,창원,-
2022,04.05,18:30,SSG8vs5KT,SS-T네이버wavveSeeznU+프로야구DAUM,,수원,-
2022,04.05,18:30,한화3vs4KIA,KN-T,,광주,-
2022,04.05,18:30,LG8vs4키움,SPO-2T,,고척,-
2022,04.06,18:30,삼성7vs1두산,SPO-T,,잠실,-
2022,04.06,18:30,롯데0vs5NC,MS-T,,창원,-
2022,04.06,18:30,SSG3vs0KT,SS-T,,수원,-
2022,04.06,18:30,한화4vs7KIA,KN-T,,광주,-
2022,04.06,18:30,LG2vs1키움,SPO-2T,,고척,-
2022,04.07,18:30,삼성5vs6두산,SPO-T,,잠실,-
2022,04.07,18:30,롯데2vs1NC,MS-T,,창원,-
2022,04.07,18:30,SSG4vs3KT,SS-T네이버wavveSeeznU+프로야구DAUM,,수원,-
2022,04.07,18:30,한화2vs6KIA,KN-T,,광주,-
2022,04.07,18:30,LG6vs0키움,SPO-2T,,고척,-
2022,04.08,18:30,NC4vs1LG,SPO-2T,,잠실,-
2022,04.08,18:30,KIA0vs3SSG,SS-T,,문학,-
2022,04.08,18:30,두산6vs1롯데,KN-T,,사직,-
2022,04.08,18:30,키움1vs0삼성,MS-T,,대구,-
2022,04.08,18:30,KT4vs2한화,SPO-T,,대전,-
2022,04.09,17:00,NC6vs7LG,SPO-2T,,잠실,-
2022,04.09,17:00,KIA5vs9SSG,SS-T,,문학,-
2022,04.09,17:00,두산4vs5롯데,KN-T,,사직,-
2022,04.09,17:00,키움3vs0삼성,MS-T,,대구,-
2022,04.09,17:00,KT1vs7한화,SPO-T,,대전,-
2022,04.10,14:00,NC3vs5LG,SPO-2T,,잠실,-
2022,04.10,14:00,KIA2vs11SSG,SS-T,,문학,-
2022,04.10,14:00,두산4vs3롯데,KN-T,,사직,-
2022,04.10,14:00,키움6vs5삼성,MS-T,,대구,-
2022,04.10,14:00,KT4vs6한화,SPO-T,,대전,-
2022,04.12,18:30,SSG4vs1LG,KN-T,,잠실,-
2022,04.12,18:30,한화0vs2삼성,SS-T,T-R,대구,-
2022,04.12,18:30,두산3vs1KT,,,수원,-
2022,04.12,18:30,롯데5vs6KIA,SPO-TG-CMB,KNN-R,광주,-
2022,04.12,18:30,NC0vs10키움,MS-T,,고척,-
2022,04.13,18:30,SSG4vs2LG,KN-T,,잠실,-
2022,04.13,18:30,한화1vs12삼성,SS-T,T-R,대구,-
2022,04.13,18:30,두산vsKT,SPO-2T,,수원,우천취소
2022,04.13,18:30,롯데vsKIA,SPO-TG-CMB,KNN-R,광주,우천취소
2022,04.13,18:30,NC4vs5키움,MS-T,,고척,-
2022,04.14,18:30,SSG1vs5LG,KN-T,,잠실,-
2022,04.14,18:30,한화3vs8삼성,SS-T,T-R,대구,-
2022,04.14,18:30,두산5vs4KT,SPO-2T,,수원,-
2022,04.14,18:30,롯데3vs2KIA,SPO-TG-CMB,KNN-R,광주,-
2022,04.14,18:30,NC0vs1키움,MS-T,,고척,-
2022,04.15,18:30,키움4vs2두산,MS-T,,잠실,-
2022,04.15,18:30,삼성0vs5SSG,SPO-T,T-R,문학,-
2022,04.15,18:30,KT7vs9롯데,KN-T,KNN-RPM-R,사직,-
2022,04.15,18:30,KIA0vs5NC,SPO-2T,,창원,-
2022,04.15,18:30,LG3vs7한화,SS-TD-CMB,,대전,-
2022,04.16,14:00,삼성2vs6SSG,S-T,T-R,문학,-
2022,04.16,17:00,키움1vs4두산,KN-TMS-T,,잠실,-
2022,04.16,17:00,KT8vs0롯데,SS-T,KNN-RPM-R,사직,-
2022,04.16,17:00,KIA14vs0NC,SPO-2T,,창원,-
2022,04.16,17:00,LG6vs2한화,SPO-TD-CMB,,대전,-
2022,04.17,14:00,키움6vs2두산,MS-T,,잠실,-
2022,04.17,14:00,삼성5vs7SSG,SPO-T,,문학,-
2022,04.17,14:00,KT0vs3롯데,KN-T,KNN-RPM-R,사직,-
2022,04.17,14:00,KIA4vs3NC,SPO-2T,,창원,-
2022,04.17,14:00,LG8vs7한화,SS-TD-CMB,,대전,-
2022,04.19,18:30,KT5vs0LG,,,잠실,-
2022,04.19,18:30,키움8vs5SSG,KN-T,,문학,-
2022,04.19,18:30,한화6vs2롯데,SS-T,KNN-RPM-R,사직,-
2022,04.19,18:30,삼성8vs11NC,SPO-T,T-RGM-R,창원,-
2022,04.19,18:30,두산3vs6KIA,MS-TG-CMB,,광주,-
2022,04.20,18:30,KT5vs3LG,SPO-2T,,잠실,-
2022,04.20,18:30,키움1vs6SSG,KN-T,,문학,-
2022,04.20,18:30,한화0vs7롯데,SS-T,KNN-RPM-R,사직,-
2022,04.20,18:30,삼성0vs3NC,SPO-T,T-RGM-R,창원,-
2022,04.20,18:30,두산4vs3KIA,MS-TG-CMB,,광주,-
2022,04.21,18:30,KT6vs2LG,,,잠실,-
2022,04.21,18:30,키움2vs4SSG,KN-T,,문학,-
2022,04.21,18:30,한화7vs6롯데,SS-T,KNN-RPM-R,사직,-
2022,04.21,18:30,삼성10vs3NC,SPO-T,T-RGM-R,창원,-
2022,04.21,18:30,두산2vs1KIA,MS-TG-CMB,,광주,-
2022,04.22,18:30,LG5vs1두산,SPO-T,,잠실,-
2022,04.22,18:30,롯데8vs2삼성,SS-T,T-RKNN-R,대구,-
2022,04.22,18:30,NC3vs4KT,SPO-2T,,수원,-
2022,04.22,18:30,KIA5vs4키움,KN-T,,고척,-
2022,04.22,18:30,SSG0vs2한화,MS-TD-CMB,,대전,-
2022,04.23,14:00,KIA1vs3키움,S-T,,고척,-
2022,04.23,17:00,LG2vs4두산,SPO-T,,잠실,-
2022,04.23,17:00,롯데4vs2삼성,SS-T,T-RKNN-R,대구,-
2022,04.23,17:00,NC3vs4KT,MS-T,,수원,-
2022,04.23,17:00,SSG2vs9한화,KN-TD-CMB,,대전,-
2022,04.24,14:00,LG5vs0두산,SPO-T,,잠실,-
2022,04.24,14:00,롯데7vs4삼성,SS-T,T-RKNN-R,대구,-
2022,04.24,14:00,NC2vs1KT,SPO-2T,,수원,-
2022,04.24,14:00,KIA14vs2키움,KN-T,,고척,-
2022,04.24,14:00,SSG3vs1한화,MS-TD-CMB,,대전,-
2022,04.26,18:30,NC4vs8두산,MS-T,,잠실,-
2022,04.26,18:30,SSG8vs1롯데,SPO-2T,KNN-RPM-R,사직,-
2022,04.26,18:30,LG4vs7삼성,KN-T,T-R,대구,-
2022,04.26,18:30,KIA10vs5KT,SS-T,,수원,-
2022,04.26,18:30,키움2vs5한화,SPO-TD-CMB,,대전,-
2022,04.27,18:30,NC5vs6두산,MS-T,,잠실,-
2022,04.27,18:30,SSG1vs1롯데,SPO-2T,KNN-RPM-R,사직,-
2022,04.27,18:30,LG7vs0삼성,KN-T,T-R,대구,-
2022,04.27,18:30,KIA1vs3KT,SS-T,,수원,-
2022,04.27,18:30,키움7vs0한화,SPO-TD-CMB,,대전,-
2022,04.28,18:30,NC9vs5두산,MS-T,,잠실,-
