GAME_DATE,STADIUM,HOME_SCORE,AWAY_SCORE,IS_RAINED_OUT,HOME_TEAM_NAME,AWAY_TEAM_NAME
2015-05-05 14:00:00,대전,15,8,N,한화,KT
2015-05-06 18:30:00,마산,5,4,N,NC,KIA
2015-05-06 18:30:00,목동,3,5,N,넥센,삼성
2015-05-06 18:30:00,잠실,5,4,N,두산,LG
2015-05-06 18:30:00,사직,3,5,N,롯데,SK
2015-05-06 18:30:00,대전,5,8,N,한화,KT
2015-05-07 18:30:00,마산,2,4,N,NC,KIA
2015-05-07 18:30:00,목동,4,13,N,넥센,삼성
2015-05-07 18:30:00,잠실,4,6,N,두산,LG
2015-05-07 18:30:00,사직,2,3,N,롯데,SK
2015-05-07 18:30:00,대전,6,7,N,한화,KT
2015-05-08 18:30:00,목동,5,4,N,넥센,KIA
2015-05-08 18:30:00,마산,4,3,N,NC,롯데
2015-05-08 18:30:00,잠실,6,10,N,두산,한화
2015-05-08 18:30:00,문학,3,0,N,SK,삼성
2015-05-08 18:30:00,수원,7,3,N,KT,LG
2015-05-09 17:00:00,목동,7,5,N,넥센,KIA
2015-05-09 17:00:00,마산,6,3,N,NC,롯데
2015-05-09 17:00:00,잠실,4,3,N,두산,한화
2015-05-09 17:00:00,문학,1,3,N,SK,삼성
2015-05-09 17:00:00,수원,3,2,N,KT,LG
2015-05-01 14:00:00,목동,6,11,N,넥센,KIA
2015-05-01 14:00:00,마산,6,2,N,NC,롯데
2015-05-01 14:00:00,잠실,6,0,N,두산,한화
2015-05-01 14:00:00,문학,7,5,N,SK,삼성
2015-05-01 17:00:00,수원,2,6,N,KT,LG
2015-05-12 18:30:00,잠실,,,Y,LG,NC
2015-05-12 18:30:00,문학,,,Y,SK,두산
2015-05-12 18:30:00,사직,5,4,N,롯데,넥센
2015-05-12 18:30:00,대구,4,5,N,삼성,한화
2015-05-12 18:30:00,광주,3,2,N,KIA,KT
2015-05-13 18:30:00,잠실,6,2,N,LG,NC
2015-05-13 18:30:00,문학,2,5,N,SK,두산
2015-05-13 18:30:00,사직,9,8,N,롯데,넥센
2015-05-13 18:30:00,대구,3,0,N,삼성,한화
2015-05-13 18:30:00,광주,9,8,N,KIA,KT
2015-05-14 18:30:00,잠실,0,0,N,LG,NC
2015-05-14 18:30:00,문학,9,8,N,SK,두산
2015-05-14 18:30:00,사직,5,10,N,롯데,넥센
2015-05-14 18:30:00,대구,7,9,N,삼성,한화
2015-05-14 18:30:00,광주,10,2,N,KIA,KT
2015-05-15 18:30:00,잠실,2,5,N,LG,SK
2015-05-15 18:30:00,대구,5,7,N,삼성,NC
2015-05-15 18:30:00,수원,10,11,N,KT,롯데
2015-05-15 18:30:00,광주,,,Y,KIA,두산
2015-05-15 18:30:00,대전,3,6,N,한화,넥센
2015-05-16 17:00:00,잠실,6,7,N,LG,SK
2015-05-16 17:00:00,대구,9,8,N,삼성,NC
2015-05-16 17:00:00,수원,1,10,N,KT,롯데
2015-05-16 17:00:00,광주,5,7,N,KIA,두산
2015-05-16 17:00:00,대전,5,8,N,한화,넥센
2015-05-17 14:00:00,잠실,6,4,N,LG,SK
2015-05-17 14:00:00,대구,0,2,N,삼성,NC
2015-05-17 14:00:00,수원,2,6,N,KT,롯데
2015-05-17 14:00:00,광주,4,3,N,KIA,두산
2015-05-17 17:00:00,대전,7,6,N,한화,넥센
2015-05-19 18:30:00,마산,2,4,N,NC,KT
2015-05-19 18:30:00,목동,12,10,N,넥센,LG
2015-05-19 18:30:00,잠실,,,Y,두산,삼성
2015-05-19 18:30:00,문학,7,5,N,SK,한화
2015-05-19 18:30:00,사직,6,3,N,롯데,KIA
2015-05-02 18:30:00,마산,4,2,N,NC,KT
2015-05-02 18:30:00,목동,9,4,N,넥센,LG
2015-05-02 18:30:00,잠실,6,25,N,두산,삼성
2015-05-02 18:30:00,문학,7,6,N,SK,한화
2015-05-02 18:30:00,사직,5,9,N,롯데,KIA
2015-05-21 18:30:00,마산,5,2,N,NC,KT
2015-05-21 18:30:00,목동,3,4,N,넥센,LG
2015-05-21 18:30:00,잠실,1,6,N,두산,삼성
2015-05-21 18:30:00,문학,1,7,N,SK,한화
2015-05-21 18:30:00,사직,4,2,N,롯데,KIA
2015-05-22 18:30:00,목동,0,10,N,넥센,NC
2015-05-22 18:30:00,잠실,4,3,N,두산,SK
2015-05-22 18:30:00,사직,12,20,N,롯데,LG
2015-05-22 18:30:00,수원,5,9,N,KT,한화
2015-05-22 18:30:00,광주,1,8,N,KIA,삼성
2015-05-23 17:00:00,목동,5,9,N,넥센,NC
2015-05-23 17:00:00,잠실,9,0,N,두산,SK
2015-05-23 17:00:00,사직,19,11,N,롯데,LG
2015-05-23 17:00:00,수원,1,6,N,KT,한화
2015-05-23 17:00:00,광주,1,0,N,KIA,삼성
2015-05-24 14:00:00,목동,11,12,N,넥센,NC
2015-05-24 14:00:00,사직,10,3,N,롯데,LG
2015-05-24 14:00:00,수원,13,4,N,KT,한화
2015-05-24 14:00:00,광주,2,0,N,KIA,삼성
2015-05-24 17:00:00,잠실,7,2,N,두산,SK
2015-05-26 18:30:00,마산,13,2,N,NC,두산
2015-05-26 18:30:00,잠실,5,2,N,LG,KT
2015-05-26 18:30:00,문학,5,10,N,SK,롯데
2015-05-26 18:30:00,대구,4,0,N,삼성,넥센
2015-05-26 18:30:00,대전,3,10,N,한화,KIA
2015-05-27 18:30:00,마산,7,1,N,NC,두산
2015-05-27 18:30:00,잠실,8,1,N,LG,KT
2015-05-27 18:30:00,문학,6,0,N,SK,롯데
2015-05-27 18:30:00,대구,4,13,N,삼성,넥센
2015-05-27 18:30:00,대전,8,4,N,한화,KIA
2015-05-28 18:30:00,마산,5,0,N,NC,두산
2015-05-28 18:30:00,잠실,0,4,N,LG,KT
2015-05-28 18:30:00,문학,1,3,N,SK,롯데
2015-05-28 18:30:00,대구,6,13,N,삼성,넥센
2015-05-28 18:30:00,대전,3,0,N,한화,KIA
2015-05-29 18:30:00,잠실,1,4,N,LG,삼성
2015-05-29 18:30:00,문학,2,9,N,SK,넥센
2015-05-29 18:30:00,수원,3,10,N,KT,두산
2015-05-29 18:30:00,광주,13,3,N,KIA,NC
2015-05-29 18:30:00,울산,9,1,N,롯데,한화
2015-05-03 14:00:00,잠실,1,4,N,LG,삼성
2015-05-03 14:00:00,울산,3,4,N,롯데,한화
2015-05-03 17:00:00,문학,2,2,N,SK,넥센
2015-05-03 17:00:00,수원,4,7,N,KT,두산
2015-05-03 17:00:00,광주,6,11,N,KIA,NC
2015-05-31 14:00:00,잠실,3,9,N,LG,삼성
2015-05-31 14:00:00,문학,2,3,N,SK,넥센
2015-05-31 14:00:00,수원,6,10,N,KT,두산
2015-05-31 14:00:00,울산,8,3,N,롯데,한화
2015-05-31 17:00:00,광주,6,7,N,KIA,NC
2015-06-02 18:30:00,목동,8,7,N,넥센,한화
2015-06-02 18:30:00,마산,5,18,N,NC,LG
2015-06-02 18:30:00,잠실,1,9,N,두산,KIA
2015-06-02 18:30:00,수원,6,20,N,KT,SK
2015-06-02 18:30:00,포항,13,7,N,삼성,롯데
2015-06-03 18:30:00,목동,2,6,N,넥센,한화
2015-06-03 18:30:00,마산,4,8,N,NC,LG
2015-06-03 18:30:00,잠실,8,1,N,두산,KIA
2015-06-03 18:30:00,수원,4,2,N,KT,SK
2015-06-03 18:30:00,포항,8,1,N,삼성,롯데
2015-06-04 18:30:00,목동,15,2,N,넥센,한화
2015-06-04 18:30:00,마산,1,4,N,NC,LG
2015-06-04 18:30:00,잠실,0,6,N,두산,KIA
2015-06-04 18:30:00,수원,7,3,N,KT,SK
2015-06-04 18:30:00,포항,6,2,N,삼성,롯데
2015-06-05 18:30:00,목동,14,6,N,넥센,두산
2015-06-05 18:30:00,마산,1,6,N,NC,삼성
2015-06-05 18:30:00,잠실,3,2,N,LG,SK
2015-06-05 18:30:00,사직,,,Y,롯데,KIA
2015-06-05 18:30:00,대전,6,5,N,한화,KT
2015-06-06 17:00:00,목동,9,8,N,넥센,두산
2015-06-06 17:00:00,마산,5,4,N,NC,삼성
2015-06-06 17:00:00,잠실,5,8,N,LG,SK
2015-06-06 17:00:00,사직,1,2,N,롯데,KIA
2015-06-06 17:00:00,대전,6,4,N,한화,KT
2015-06-07 17:00:00,목동,4,9,N,넥센,두산
2015-06-07 17:00:00,마산,14,1,N,NC,삼성
2015-06-07 17:00:00,잠실,0,3,N,LG,SK
2015-06-07 17:00:00,사직,4,2,N,롯데,KIA
2015-06-07 17:00:00,대전,3,4,N,한화,KT
2015-06-09 18:30:00,잠실,2,5,N,LG,두산
2015-06-09 18:30:00,문학,2,10,N,SK,NC
2015-06-09 18:30:00,사직,2,7,N,롯데,KT
2015-06-09 18:30:00,대구,2,6,N,삼성,한화
2015-06-09 18:30:00,광주,7,4,N,KIA,넥센
2015-06-01 18:30:00,잠실,5,1,N,LG,두산
2015-06-01 18:30:00,문학,2,7,N,SK,NC
2015-06-01 18:30:00,사직,7,10,N,롯데,KT
2015-06-01 18:30:00,대구,2,7,N,삼성,한화
2015-06-01 18:30:00,광주,3,4,N,KIA,넥센
2015-06-11 18:30:00,잠실,0,6,N,LG,두산
2015-06-11 18:30:00,문학,,,Y,SK,NC
2015-06-11 18:30:00,사직,6,16,N,롯데,KT
2015-06-11 18:30:00,대구,2,5,N,삼성,한화
2015-06-11 18:30:00,광주,5,3,N,KIA,넥센
2015-06-12 18:30:00,잠실,5,8,N,두산,NC
2015-06-12 18:30:00,문학,8,2,N,SK,롯데
2015-06-12 18:30:00,수원,6,5,N,KT,넥센
2015-06-12 18:30:00,광주,2,10,N,KIA,삼성
2015-06-12 18:30:00,대전,7,10,N,한화,LG
2015-06-13 17:00:00,잠실,4,2,N,두산,NC
2015-06-13 17:00:00,문학,5,4,N,SK,롯데
2015-06-13 17:00:00,수원,1,10,N,KT,넥센
2015-06-13 17:00:00,광주,7,4,N,KIA,삼성
2015-06-13 17:00:00,대전,8,1,N,한화,LG
2015-06-14 17:00:00,잠실,6,2,N,두산,NC
2015-06-14 17:00:00,문학,0,1,N,SK,롯데
2015-06-14 17:00:00,수원,10,14,N,KT,넥센
2015-06-14 17:00:00,광주,,,Y,KIA,삼성
2015-06-14 17:00:00,대전,8,3,N,한화,LG
2015-06-16 18:30:00,목동,9,1,N,넥센,롯데
2015-06-16 18:30:00,잠실,3,4,N,LG,KIA
2015-06-16 18:30:00,대구,4,5,N,삼성,두산
2015-06-16 18:30:00,수원,4,3,N,KT,NC
2015-06-16 18:30:00,대전,7,2,N,한화,SK
2015-06-17 18:30:00,목동,1,8,N,넥센,롯데
2015-06-17 18:30:00,잠실,5,0,N,LG,KIA
2015-06-17 18:30:00,대구,8,7,N,삼성,두산
2015-06-17 18:30:00,수원,12,4,N,KT,NC
2015-06-17 18:30:00,대전,6,7,N,한화,SK
2015-06-18 18:30:00,목동,6,0,N,넥센,롯데
2015-06-18 18:30:00,잠실,5,3,N,LG,KIA
2015-06-18 18:30:00,대구,3,6,N,삼성,두산
2015-06-18 18:30:00,수원,4,9,N,KT,NC
2015-06-18 18:30:00,대전,2,7,N,한화,SK
2015-06-19 18:30:00,마산,4,3,N,NC,한화
2015-06-19 18:30:00,목동,2,4,N,넥센,LG
2015-06-19 18:30:00,잠실,3,4,N,두산,롯데
2015-06-19 18:30:00,문학,3,7,N,SK,삼성
2015-06-19 18:30:00,광주,7,3,N,KIA,KT
2015-06-02 17:00:00,마산,4,1,N,NC,한화
2015-06-02 17:00:00,목동,,,Y,넥센,LG
2015-06-02 17:00:00,잠실,,,Y,두산,롯데
2015-06-02 17:00:00,문학,,,Y,SK,삼성
2015-06-02 17:00:00,광주,,,Y,KIA,KT
2015-06-21 17:00:00,마산,6,0,N,NC,한화
2015-06-21 17:00:00,목동,4,3,N,넥센,LG
2015-06-21 17:00:00,잠실,10,0,N,두산,롯데
2015-06-21 17:00:00,문학,3,4,N,SK,삼성
2015-06-21 17:00:00,광주,7,0,N,KIA,KT
2015-06-23 18:30:00,마산,4,7,N,NC,KIA
2015-06-23 18:30:00,잠실,10,1,N,두산,SK
2015-06-23 18:30:00,사직,4,12,N,롯데,삼성
2015-06-23 18:30:00,수원,8,4,N,KT,LG
2015-06-23 18:30:00,대전,3,1,N,한화,넥센
2015-06-24 18:30:00,마산,8,1,N,NC,KIA
2015-06-24 18:30:00,잠실,5,7,N,두산,SK
2015-06-24 18:30:00,사직,13,9,N,롯데,삼성
2015-06-24 18:30:00,수원,2,6,N,KT,LG
2015-06-24 18:30:00,대전,,,Y,한화,넥센
2015-06-25 18:30:00,마산,,,Y,NC,KIA
2015-06-25 18:30:00,잠실,7,8,N,두산,SK
2015-06-25 18:30:00,사직,,,Y,롯데,삼성
2015-06-25 18:30:00,수원,4,10,N,KT,LG
2015-06-25 18:30:00,대전,,,Y,한화,넥센
2015-06-26 18:30:00,잠실,3,6,N,LG,NC
2015-06-26 18:30:00,문학,0,6,N,SK,한화
2015-06-26 18:30:00,사직,8,2,N,롯데,넥센
2015-06-26 18:30:00,대구,8,3,N,삼성,KT
2015-06-26 18:30:00,광주,1,9,N,KIA,두산
2015-06-27 17:00:00,잠실,9,5,N,LG,NC
2015-06-27 17:00:00,문학,8,6,N,SK,한화
2015-06-27 17:00:00,사직,3,8,N,롯데,넥센
2015-06-27 17:00:00,대구,7,2,N,삼성,KT
2015-06-27 17:00:00,광주,4,9,N,KIA,두산
2015-06-28 17:00:00,잠실,4,1,N,LG,NC
2015-06-28 17:00:00,문학,3,6,N,SK,한화
2015-06-28 17:00:00,사직,1,7,N,롯데,넥센
2015-06-28 17:00:00,대구,3,8,N,삼성,KT
2015-06-28 17:00:00,광주,2,1,N,KIA,두산
2015-06-03 18:30:00,마산,,,Y,NC,롯데
2015-06-03 18:30:00,목동,,,Y,넥센,삼성
2015-06-03 18:30:00,잠실,,,Y,두산,LG
2015-06-03 18:30:00,문학,,,Y,SK,KT
2015-06-03 18:30:00,광주,,,Y,KIA,한화
2015-07-01 18:30:00,마산,3,4,N,NC,롯데
2015-07-01 18:30:00,목동,10,13,N,넥센,삼성
2015-07-01 18:30:00,잠실,8,4,N,두산,LG
2015-07-01 18:30:00,문학,2,4,N,SK,KT
2015-07-01 18:30:00,광주,6,1,N,KIA,한화
2015-07-02 18:30:00,마산,3,2,N,NC,롯데
2015-07-02 18:30:00,목동,2,0,N,넥센,삼성
2015-07-02 18:30:00,잠실,2,7,N,두산,LG
2015-07-02 18:30:00,문학,5,2,N,SK,KT
2015-07-02 18:30:00,광주,7,14,N,KIA,한화
2015-07-03 18:30:00,잠실,8,7,N,두산,넥센
2015-07-03 18:30:00,사직,7,8,N,롯데,SK
2015-07-03 18:30:00,대구,12,8,N,삼성,LG
2015-07-03 18:30:00,수원,10,3,N,KT,KIA
2015-07-03 18:30:00,대전,7,6,N,한화,NC
2015-07-04 18:00:00,잠실,5,9,N,두산,넥센
2015-07-04 18:00:00,사직,7,2,N,롯데,SK
2015-07-04 18:00:00,대구,10,3,N,삼성,LG
2015-07-04 18:00:00,수원,12,3,N,KT,KIA
2015-07-04 18:00:00,대전,7,6,N,한화,NC
2015-07-05 18:00:00,잠실,5,6,N,두산,넥센
2015-07-05 18:00:00,사직,1,5,N,롯데,SK
2015-07-05 18:00:00,대구,12,4,N,삼성,LG
2015-07-05 18:00:00,수원,9,2,N,KT,KIA
2015-07-05 18:00:00,대전,,,Y,한화,NC
2015-07-07 18:30:00,목동,1,3,N,넥센,KIA
2015-07-07 18:30:00,마산,,,Y,NC,KT
2015-07-07 18:30:00,잠실,6,7,N,LG,롯데
2015-07-07 18:30:00,대구,,,Y,삼성,SK
2015-07-07 18:30:00,대전,,,Y,한화,두산
2015-07-08 18:30:00,목동,4,3,N,넥센,KIA
2015-07-08 18:30:00,마산,,,Y,NC,KT
2015-07-08 18:30:00,잠실,1,0,N,LG,롯데
2015-07-08 18:30:00,대구,,,Y,삼성,SK
2015-07-08 18:30:00,대전,4,9,N,한화,두산
2015-07-09 18:30:00,목동,16,4,N,넥센,KIA
2015-07-09 18:30:00,마산,11,0,N,NC,KT
2015-07-09 18:30:00,잠실,2,1,N,LG,롯데
2015-07-09 18:30:00,대구,2,1,N,삼성,SK
2015-07-09 18:30:00,대전,5,6,N,한화,두산
2015-07-01 18:30:00,목동,1,4,N,넥센,NC
2015-07-01 18:30:00,잠실,5,8,N,LG,한화
2015-07-01 18:30:00,문학,7,4,N,SK,KIA
2015-07-01 18:30:00,사직,5,6,N,롯데,두산
2015-07-01 18:30:00,수원,16,8,N,KT,삼성
2015-07-11 18:00:00,목동,5,16,N,넥센,NC
2015-07-11 18:00:00,잠실,3,5,N,LG,한화
2015-07-11 18:00:00,문학,4,0,N,SK,KIA
2015-07-11 18:00:00,사직,,,Y,롯데,두산
2015-07-11 18:00:00,수원,6,2,N,KT,삼성
2015-07-12 18:00:00,목동,,,Y,넥센,NC
2015-07-12 18:00:00,잠실,,,Y,LG,한화
2015-07-12 18:00:00,문학,,,Y,SK,KIA
2015-07-12 18:00:00,사직,,,Y,롯데,두산
2015-07-12 18:00:00,수원,,,Y,KT,삼성
2015-07-14 18:30:00,마산,9,4,N,NC,SK
2015-07-14 18:30:00,잠실,1,8,N,두산,KT
2015-07-14 18:30:00,광주,2,3,N,KIA,LG
2015-07-14 18:30:00,포항,6,10,N,삼성,넥센
2015-07-14 18:30:00,청주,4,3,N,한화,롯데
2015-07-15 18:30:00,마산,6,7,N,NC,SK
2015-07-15 18:30:00,잠실,11,0,N,두산,KT
2015-07-15 18:30:00,광주,,,Y,KIA,LG
2015-07-15 18:30:00,포항,7,4,N,삼성,넥센
2015-07-15 18:30:00,청주,10,12,N,한화,롯데
2015-07-16 18:30:00,마산,2,2,N,NC,SK
2015-07-16 18:30:00,잠실,3,0,N,두산,KT
2015-07-16 18:30:00,광주,15,1,N,KIA,LG
2015-07-16 18:30:00,포항,17,13,N,삼성,넥센
2015-07-16 18:30:00,청주,4,7,N,한화,롯데
2015-07-21 18:30:00,잠실,1,4,N,LG,넥센
2015-07-21 18:30:00,문학,8,4,N,SK,두산
2015-07-21 18:30:00,대구,1,2,N,삼성,KIA
2015-07-21 18:30:00,수원,4,7,N,KT,한화
2015-07-21 18:30:00,울산,2,1,N,롯데,NC
2015-07-22 18:30:00,잠실,5,3,N,LG,넥센
2015-07-22 18:30:00,문학,4,11,N,SK,두산
2015-07-22 18:30:00,대구,14,10,N,삼성,KIA
2015-07-22 18:30:00,수원,5,3,N,KT,한화
2015-07-22 18:30:00,울산,2,3,N,롯데,NC
2015-07-23 18:30:00,잠실,,,Y,LG,넥센
2015-07-23 18:30:00,문학,6,5,N,SK,두산
2015-07-23 18:30:00,대구,2,7,N,삼성,KIA
2015-07-23 18:30:00,수원,,,Y,KT,한화
2015-07-23 18:30:00,울산,9,11,N,롯데,NC
2015-07-24 18:30:00,마산,3,9,N,NC,두산
2015-07-24 18:30:00,목동,,,Y,넥센,SK
2015-07-24 18:30:00,잠실,,,Y,LG,KT
2015-07-24 18:30:00,광주,9,8,N,KIA,롯데
2015-07-24 18:30:00,대전,3,8,N,한화,삼성
2015-07-25 18:00:00,마산,8,5,N,NC,두산
2015-07-25 18:00:00,목동,,,Y,넥센,SK
2015-07-25 18:00:00,잠실,,,Y,LG,KT
2015-07-25 18:00:00,광주,1,7,N,KIA,롯데
2015-07-25 18:00:00,대전,2,1,N,한화,삼성
2015-07-26 18:00:00,마산,5,7,N,NC,두산
2015-07-26 18:00:00,목동,14,4,N,넥센,SK
2015-07-26 18:00:00,잠실,9,0,N,LG,KT
2015-07-26 18:00:00,광주,2,4,N,KIA,롯데
2015-07-26 18:00:00,대전,2,8,N,한화,삼성
2015-07-28 18:30:00,목동,8,4,N,넥센,KT
2015-07-28 18:30:00,잠실,2,10,N,두산,한화
2015-07-28 18:30:00,사직,3,0,N,롯데,LG
2015-07-28 18:30:00,대구,2,1,N,삼성,NC
2015-07-28 18:30:00,광주,6,3,N,KIA,SK
2015-07-29 18:30:00,목동,6,4,N,넥센,KT
2015-07-29 18:30:00,잠실,8,2,N,두산,한화
2015-07-29 18:30:00,사직,3,2,N,롯데,LG
2015-07-29 18:30:00,대구,12,7,N,삼성,NC
2015-07-29 18:30:00,광주,5,4,N,KIA,SK
2015-07-03 18:30:00,목동,10,6,N,넥센,KT
2015-07-03 18:30:00,잠실,2,5,N,두산,한화
2015-07-03 18:30:00,사직,5,8,N,롯데,LG
2015-07-03 18:30:00,대구,10,7,N,삼성,NC
2015-07-03 18:30:00,광주,5,4,N,KIA,SK
2015-07-31 18:30:00,마산,4,7,N,NC,넥센
2015-07-31 18:30:00,잠실,4,11,N,두산,삼성
2015-07-31 18:30:00,문학,3,1,N,SK,LG
2015-07-31 18:30:00,수원,2,12,N,KT,롯데
2015-07-31 18:30:00,대전,4,12,N,한화,KIA
2015-08-01 18:00:00,마산,4,3,N,NC,넥센
2015-08-01 18:00:00,잠실,3,7,N,두산,삼성
2015-08-01 18:00:00,문학,4,8,N,SK,LG
2015-08-01 18:00:00,수원,19,6,N,KT,롯데
2015-08-01 18:00:00,대전,8,9,N,한화,KIA
2015-08-02 18:00:00,마산,5,4,N,NC,넥센
2015-08-02 18:00:00,잠실,3,1,N,두산,삼성
2015-08-02 18:00:00,문학,8,2,N,SK,LG
2015-08-02 18:00:00,수원,10,9,N,KT,롯데
2015-08-02 18:00:00,대전,2,3,N,한화,KIA
2015-08-04 18:30:00,목동,11,6,N,넥센,KIA
2015-08-04 18:30:00,잠실,1,8,N,LG,NC
2015-08-04 18:30:00,문학,9,2,N,SK,한화
2015-08-04 18:30:00,수원,4,9,N,KT,삼성
2015-08-04 18:30:00,울산,0,3,N,롯데,두산
2015-08-05 18:30:00,목동,3,2,N,넥센,KIA
2015-08-05 18:30:00,잠실,2,6,N,LG,NC
2015-08-05 18:30:00,문학,7,3,N,SK,한화
2015-08-05 18:30:00,수원,1,11,N,KT,삼성
2015-08-05 18:30:00,울산,8,6,N,롯데,두산
2015-08-06 18:30:00,마산,8,3,N,NC,롯데
2015-08-06 18:30:00,잠실,15,5,N,두산,넥센
2015-08-06 18:30:00,광주,2,7,N,KIA,KT
2015-08-06 18:30:00,대전,4,1,N,한화,LG
2015-08-06 18:30:00,포항,14,8,N,삼성,SK
2015-08-07 18:30:00,마산,13,0,N,NC,롯데
2015-08-07 18:30:00,잠실,14,10,N,두산,넥센
2015-08-07 18:30:00,광주,6,5,N,KIA,KT
2015-08-07 18:30:00,대전,5,6,N,한화,LG
2015-08-07 18:30:00,포항,17,4,N,삼성,SK
2015-08-08 18:00:00,마산,9,2,N,NC,KIA
2015-08-08 18:00:00,잠실,3,4,N,두산,LG
2015-08-08 18:00:00,문학,11,8,N,SK,KT
2015-08-08 18:00:00,대구,,,Y,삼성,넥센
2015-08-08 18:00:00,대전,6,4,N,한화,롯데
2015-08-09 18:00:00,마산,2,9,N,NC,KIA
2015-08-09 18:00:00,잠실,9,1,N,두산,LG
2015-08-09 18:00:00,문학,4,10,N,SK,KT
2015-08-09 18:00:00,대구,3,2,N,삼성,넥센
2015-08-09 18:00:00,대전,2,1,N,한화,롯데
2015-08-01 18:30:00,대구,3,12,N,삼성,넥센
2015-08-11 18:30:00,목동,8,9,N,넥센,NC
2015-08-11 18:30:00,잠실,7,3,N,LG,삼성
2015-08-11 18:30:00,사직,11,6,N,롯데,SK
2015-08-11 18:30:00,수원,0,4,N,KT,한화
2015-08-11 18:30:00,광주,,,Y,KIA,두산
2015-08-12 18:30:00,목동,6,9,N,넥센,NC
2015-08-12 18:30:00,잠실,1,4,N,LG,삼성
2015-08-12 18:30:00,사직,,,Y,롯데,SK
2015-08-12 18:30:00,수원,4,13,N,KT,한화
2015-08-12 18:30:00,광주,10,3,N,KIA,두산
2015-08-13 18:30:00,목동,9,4,N,넥센,한화
2015-08-13 18:30:00,잠실,7,1,N,두산,NC
2015-08-13 18:30:00,문학,7,16,N,SK,LG
2015-08-13 18:30:00,수원,2,4,N,KT,롯데
2015-08-13 18:30:00,광주,2,5,N,KIA,삼성
2015-08-14 18:30:00,목동,8,2,N,넥센,한화
2015-08-14 18:30:00,잠실,2,3,N,두산,NC
2015-08-14 18:30:00,문학,8,2,N,SK,LG
2015-08-14 18:30:00,수원,9,4,N,KT,롯데
2015-08-14 18:30:00,광주,13,1,N,KIA,삼성
2015-08-15 18:00:00,마산,5,4,N,NC,KT
2015-08-15 18:00:00,목동,3,4,N,넥센,롯데
2015-08-15 18:00:00,잠실,1,2,N,LG,KIA
2015-08-15 18:00:00,문학,4,5,N,SK,두산
2015-08-15 18:00:00,포항,5,4,N,삼성,한화
2015-08-16 18:00:00,마산,2,7,N,NC,KT
2015-08-16 18:00:00,목동,,,Y,넥센,롯데
2015-08-16 18:00:00,잠실,,,Y,LG,KIA
2015-08-16 18:00:00,문학,,,Y,SK,두산
2015-08-16 18:00:00,포항,6,5,N,삼성,한화
2015-08-17 18:30:00,목동,9,5,N,넥센,롯데
2015-08-17 18:30:00,잠실,3,2,N,LG,KIA
2015-08-17 18:30:00,문학,1,5,N,SK,두산
2015-08-18 18:30:00,잠실,2,12,N,두산,삼성
2015-08-18 18:30:00,사직,7,4,N,롯데,LG
2015-08-18 18:30:00,수원,15,5,N,KT,넥센
2015-08-18 18:30:00,광주,4,2,N,KIA,SK
2015-08-18 18:30:00,대전,1,2,N,한화,NC
2015-08-19 18:30:00,잠실,4,6,N,두산,삼성
2015-08-19 18:30:00,사직,7,2,N,롯데,LG
2015-08-19 18:30:00,수원,10,9,N,KT,넥센
2015-08-19 18:30:00,광주,2,0,N,KIA,SK
2015-08-19 18:30:00,대전,0,6,N,한화,NC
2015-08-02 18:30:00,목동,4,3,N,넥센,SK
2015-08-02 18:30:00,잠실,4,2,N,LG,두산
2015-08-02 18:30:00,사직,,,Y,롯데,KIA
2015-08-02 18:30:00,대구,,,Y,삼성,NC
2015-08-02 18:30:00,대전,3,8,N,한화,KT
2015-08-21 18:30:00,목동,3,8,N,넥센,SK
2015-08-21 18:30:00,잠실,1,2,N,LG,두산
2015-08-21 18:30:00,사직,9,1,N,롯데,KIA
2015-08-21 18:30:00,대구,3,6,N,삼성,NC
2015-08-21 18:30:00,대전,8,3,N,한화,KT
2015-08-22 18:00:00,잠실,4,3,N,LG,넥센
2015-08-22 18:00:00,문학,0,3,N,SK,NC
2015-08-22 18:00:00,대구,15,4,N,삼성,롯데
2015-08-22 18:00:00,수원,4,3,N,KT,두산
2015-08-22 18:00:00,광주,0,3,N,KIA,한화
2015-08-23 18:00:00,잠실,5,4,N,LG,넥센
2015-08-23 18:00:00,문학,1,5,N,SK,NC
2015-08-23 18:00:00,대구,0,15,N,삼성,롯데
2015-08-23 18:00:00,수원,7,9,N,KT,두산
2015-08-23 18:00:00,광주,9,4,N,KIA,한화
2015-08-25 18:30:00,목동,,,Y,넥센,KT
2015-08-25 18:30:00,마산,,,Y,NC,LG
2015-08-25 18:30:00,잠실,,,Y,두산,롯데
2015-08-25 18:30:00,문학,0,1,N,SK,KIA
2015-08-25 18:30:00,대전,,,Y,한화,삼성
2015-08-26 18:30:00,목동,9,1,N,넥센,KT
2015-08-26 18:30:00,마산,1,6,N,NC,LG
2015-08-26 18:30:00,잠실,5,3,N,두산,롯데
2015-08-26 18:30:00,문학,5,4,N,SK,KIA
2015-08-26 18:30:00,대전,10,9,N,한화,삼성
2015-08-27 18:30:00,마산,4,1,N,NC,한화
2015-08-27 18:30:00,잠실,3,6,N,LG,SK
2015-08-27 18:30:00,사직,8,3,N,롯데,넥센
2015-08-27 18:30:00,대구,7,6,N,삼성,두산
2015-08-27 18:30:00,수원,5,3,N,KT,KIA
2015-08-28 18:30:00,마산,5,8,N,NC,한화
2015-08-28 18:30:00,잠실,0,4,N,LG,SK
